Time,QueueID,Allocation,FairShare
598,test-queue3,0.000000,8.000000
598,test-department,16.000000,16.000000
599,test-queue2,0.000000,8.000000
599,test-queue3,0.000000,8.000000
599,test-department,16.000000,16.000000
599,test-queue1,16.000000,0.000000
600,test-department,16.000000,16.000000
600,test-queue1,16.000000,0.000000
600,test-queue2,0.000000,8.000000
600,test-queue3,0.000000,8.000000
601,test-queue3,0.000000,8.000000
601,test-department,16.000000,16.000000
601,test-queue1,16.000000,0.000000
601,test-queue2,0.000000,8.000000
602,test-queue3,0.000000,8.000000
602,test-department,16.000000,16.000000
602,test-queue1,16.000000,0.000000
602,test-queue2,0.000000,8.000000
603,test-queue2,0.000000,8.000000
603,test-queue3,0.000000,8.000000
603,test-department,16.000000,16.000000
603,test-queue1,16.000000,0.000000
604,test-department,16.000000,16.000000
604,test-queue1,16.000000,0.000000
604,test-queue2,0.000000,8.000000
604,test-queue3,0.000000,8.000000
605,test-queue3,0.000000,8.000000
605,test-department,16.000000,16.000000
605,test-queue1,16.000000,0.000000
605,test-queue2,0.000000,8.000000
606,test-queue1,16.000000,0.000000
606,test-queue2,0.000000,8.000000
606,test-queue3,0.000000,8.000000
606,test-department,16.000000,16.000000
607,test-department,16.000000,16.000000
607,test-queue1,16.000000,0.000000
607,test-queue2,0.000000,8.000000
607,test-queue3,0.000000,8.000000
608,test-queue3,0.000000,8.000000
608,test-department,16.000000,16.000000
608,test-queue1,16.000000,0.000000
608,test-queue2,0.000000,8.000000
609,test-queue2,0.000000,8.000000
609,test-queue3,0.000000,8.000000
609,test-department,16.000000,16.000000
609,test-queue1,16.000000,0.000000
610,test-queue2,0.000000,8.000000
610,test-queue3,0.000000,8.000000
610,test-department,16.000000,16.000000
610,test-queue1,16.000000,0.000000
611,test-queue1,16.000000,0.000000
611,test-queue2,0.000000,8.000000
611,test-queue3,0.000000,8.000000
611,test-department,16.000000,16.000000
612,test-queue1,16.000000,0.000000
612,test-queue2,0.000000,8.000000
612,test-queue3,0.000000,8.000000
612,test-department,16.000000,16.000000
613,test-queue3,0.000000,8.000000
613,test-department,16.000000,16.000000
613,test-queue1,16.000000,0.000000
613,test-queue2,0.000000,8.000000
614,test-department,16.000000,16.000000
614,test-queue1,16.000000,0.000000
614,test-queue2,0.000000,8.000000
614,test-queue3,0.000000,8.000000
615,test-queue1,16.000000,0.000000
615,test-queue2,0.000000,8.000000
615,test-queue3,0.000000,8.000000
615,test-department,16.000000,16.000000
616,test-department,16.000000,16.000000
616,test-queue1,16.000000,0.000000
616,test-queue2,0.000000,8.000000
616,test-queue3,0.000000,8.000000
617,test-queue2,0.000000,8.000000
617,test-queue3,0.000000,8.000000
617,test-department,16.000000,16.000000
617,test-queue1,16.000000,0.000000
618,test-department,16.000000,16.000000
618,test-queue1,16.000000,0.000000
618,test-queue2,0.000000,8.000000
618,test-queue3,0.000000,8.000000
619,test-queue2,0.000000,8.000000
619,test-queue3,0.000000,8.000000
619,test-department,16.000000,16.000000
619,test-queue1,16.000000,0.000000
620,test-queue1,16.000000,0.000000
620,test-queue2,0.000000,8.000000
620,test-queue3,0.000000,8.000000
620,test-department,16.000000,16.000000
621,test-queue1,16.000000,0.000000
621,test-queue2,0.000000,8.000000
621,test-queue3,0.000000,8.000000
621,test-department,16.000000,16.000000
622,test-queue2,0.000000,8.000000
622,test-queue3,0.000000,8.000000
622,test-department,16.000000,16.000000
622,test-queue1,16.000000,0.000000
623,test-queue1,16.000000,0.000000
623,test-queue2,0.000000,8.000000
623,test-queue3,0.000000,8.000000
623,test-department,16.000000,16.000000
624,test-queue2,0.000000,8.000000
624,test-queue3,0.000000,8.000000
624,test-department,16.000000,16.000000
624,test-queue1,16.000000,0.000000
625,test-department,16.000000,16.000000
625,test-queue1,16.000000,0.000000
625,test-queue2,0.000000,8.000000
625,test-queue3,0.000000,8.000000
626,test-department,16.000000,16.000000
626,test-queue1,16.000000,0.000000
626,test-queue2,0.000000,8.000000
626,test-queue3,0.000000,8.000000
627,test-department,16.000000,16.000000
627,test-queue1,16.000000,0.000000
627,test-queue2,0.000000,8.000000
627,test-queue3,0.000000,8.000000
628,test-queue3,0.000000,8.000000
628,test-department,16.000000,16.000000
628,test-queue1,16.000000,0.000000
628,test-queue2,0.000000,8.000000
629,test-queue3,0.000000,8.000000
629,test-department,16.000000,16.000000
629,test-queue1,16.000000,0.000000
629,test-queue2,0.000000,8.000000
630,test-queue1,16.000000,0.000000
630,test-queue2,0.000000,8.000000
630,test-queue3,0.000000,8.000000
630,test-department,16.000000,16.000000
631,test-department,16.000000,16.000000
631,test-queue1,16.000000,0.000000
631,test-queue2,0.000000,8.000000
631,test-queue3,0.000000,8.000000
632,test-queue2,0.000000,8.000000
632,test-queue3,0.000000,8.000000
632,test-department,16.000000,16.000000
632,test-queue1,16.000000,0.000000
633,test-department,16.000000,16.000000
633,test-queue1,16.000000,0.000000
633,test-queue2,0.000000,8.000000
633,test-queue3,0.000000,8.000000
634,test-queue2,0.000000,8.000000
634,test-queue3,0.000000,8.000000
634,test-department,16.000000,16.000000
634,test-queue1,16.000000,0.000000
635,test-queue3,0.000000,8.000000
635,test-department,16.000000,16.000000
635,test-queue1,16.000000,0.000000
635,test-queue2,0.000000,8.000000
636,test-department,16.000000,16.000000
636,test-queue1,16.000000,0.000000
636,test-queue2,0.000000,8.000000
636,test-queue3,0.000000,8.000000
637,test-department,16.000000,16.000000
637,test-queue1,16.000000,0.000000
637,test-queue2,0.000000,8.000000
637,test-queue3,0.000000,8.000000
638,test-queue2,0.000000,8.000000
638,test-queue3,0.000000,8.000000
638,test-department,16.000000,16.000000
638,test-queue1,16.000000,0.000000
639,test-queue1,16.000000,0.000000
639,test-queue2,0.000000,8.000000
639,test-queue3,0.000000,8.000000
639,test-department,16.000000,16.000000
640,test-department,16.000000,16.000000
640,test-queue1,16.000000,0.000000
640,test-queue2,0.000000,8.000000
640,test-queue3,0.000000,8.000000
641,test-queue2,0.000000,8.000000
641,test-queue3,0.000000,8.000000
641,test-department,16.000000,16.000000
641,test-queue1,16.000000,0.000000
642,test-department,16.000000,16.000000
642,test-queue1,16.000000,0.000000
642,test-queue2,0.000000,8.000000
642,test-queue3,0.000000,8.000000
643,test-queue2,0.000000,8.000000
643,test-queue3,0.000000,8.000000
643,test-department,16.000000,16.000000
643,test-queue1,16.000000,0.000000
644,test-queue3,0.000000,8.000000
644,test-department,16.000000,16.000000
644,test-queue1,16.000000,0.000000
644,test-queue2,0.000000,8.000000
645,test-queue1,16.000000,0.000000
645,test-queue2,0.000000,8.000000
645,test-queue3,0.000000,8.000000
645,test-department,16.000000,16.000000
646,test-queue3,0.000000,8.000000
646,test-department,16.000000,16.000000
646,test-queue1,16.000000,0.000000
646,test-queue2,0.000000,8.000000
647,test-queue1,16.000000,0.000000
647,test-queue2,0.000000,8.000000
647,test-queue3,0.000000,8.000000
647,test-department,16.000000,16.000000
648,test-queue2,0.000000,8.000000
648,test-queue3,0.000000,8.000000
648,test-department,16.000000,16.000000
648,test-queue1,16.000000,0.000000
649,test-department,16.000000,16.000000
649,test-queue1,16.000000,0.000000
649,test-queue2,0.000000,8.000000
649,test-queue3,0.000000,8.000000
650,test-queue2,0.000000,8.000000
650,test-queue3,0.000000,8.000000
650,test-department,16.000000,16.000000
650,test-queue1,16.000000,0.000000
651,test-department,16.000000,16.000000
651,test-queue1,16.000000,0.000000
651,test-queue2,0.000000,8.000000
651,test-queue3,0.000000,8.000000
652,test-queue3,0.000000,8.000000
652,test-department,16.000000,16.000000
652,test-queue1,16.000000,0.000000
652,test-queue2,0.000000,8.000000
653,test-department,16.000000,16.000000
653,test-queue1,16.000000,0.000000
653,test-queue2,0.000000,8.000000
653,test-queue3,0.000000,8.000000
654,test-queue3,0.000000,8.000000
654,test-department,16.000000,16.000000
654,test-queue1,16.000000,0.000000
654,test-queue2,0.000000,8.000000
655,test-department,16.000000,16.000000
655,test-queue1,16.000000,0.000000
655,test-queue2,0.000000,8.000000
655,test-queue3,0.000000,8.000000
656,test-department,16.000000,16.000000
656,test-queue1,16.000000,0.000000
656,test-queue2,0.000000,8.000000
656,test-queue3,0.000000,8.000000
657,test-queue1,16.000000,0.000000
657,test-queue2,0.000000,8.000000
657,test-queue3,0.000000,8.000000
657,test-department,16.000000,16.000000
658,test-department,16.000000,16.000000
658,test-queue1,16.000000,0.000000
658,test-queue2,0.000000,8.000000
658,test-queue3,0.000000,8.000000
659,test-queue2,0.000000,8.000000
659,test-queue3,0.000000,8.000000
659,test-department,16.000000,16.000000
659,test-queue1,16.000000,0.000000
660,test-queue1,16.000000,0.000000
660,test-queue2,0.000000,8.000000
660,test-queue3,0.000000,8.000000
660,test-department,16.000000,16.000000
661,test-department,16.000000,16.000000
661,test-queue1,16.000000,0.000000
661,test-queue2,0.000000,8.000000
661,test-queue3,0.000000,8.000000
662,test-queue2,0.000000,8.000000
662,test-queue3,0.000000,8.000000
662,test-department,16.000000,16.000000
662,test-queue1,16.000000,0.000000
663,test-queue2,0.000000,8.000000
663,test-queue3,0.000000,8.000000
663,test-department,16.000000,16.000000
663,test-queue1,16.000000,0.000000
664,test-queue1,16.000000,0.000000
664,test-queue2,0.000000,8.000000
664,test-queue3,0.000000,8.000000
664,test-department,16.000000,16.000000
665,test-queue2,0.000000,8.000000
665,test-queue3,0.000000,8.000000
665,test-department,16.000000,16.000000
665,test-queue1,16.000000,0.000000
666,test-queue3,0.000000,8.000000
666,test-department,16.000000,16.000000
666,test-queue1,16.000000,0.000000
666,test-queue2,0.000000,8.000000
667,test-department,16.000000,16.000000
667,test-queue1,16.000000,0.000000
667,test-queue2,0.000000,8.000000
667,test-queue3,0.000000,8.000000
668,test-queue1,16.000000,0.000000
668,test-queue2,0.000000,8.000000
668,test-queue3,0.000000,8.000000
668,test-department,16.000000,16.000000
669,test-queue3,0.000000,8.000000
669,test-department,16.000000,16.000000
669,test-queue1,16.000000,0.000000
669,test-queue2,0.000000,8.000000
670,test-queue2,0.000000,8.000000
670,test-queue3,0.000000,8.000000
670,test-department,16.000000,16.000000
670,test-queue1,16.000000,0.000000
671,test-queue3,0.000000,8.000000
671,test-department,16.000000,16.000000
671,test-queue1,16.000000,0.000000
671,test-queue2,0.000000,8.000000
672,test-queue3,0.000000,8.000000
672,test-department,16.000000,16.000000
672,test-queue1,16.000000,0.000000
672,test-queue2,0.000000,8.000000
673,test-queue1,16.000000,0.000000
673,test-queue2,0.000000,8.000000
673,test-queue3,0.000000,8.000000
673,test-department,16.000000,16.000000
674,test-queue1,16.000000,0.000000
674,test-queue2,0.000000,8.000000
674,test-queue3,0.000000,8.000000
674,test-department,16.000000,16.000000
675,test-queue2,0.000000,8.000000
675,test-queue3,0.000000,8.000000
675,test-department,16.000000,16.000000
675,test-queue1,16.000000,0.000000
676,test-queue1,16.000000,0.000000
676,test-queue2,0.000000,8.000000
676,test-queue3,0.000000,8.000000
676,test-department,16.000000,16.000000
677,test-queue1,16.000000,0.000000
677,test-queue2,0.000000,8.000000
677,test-queue3,0.000000,8.000000
677,test-department,16.000000,16.000000
678,test-queue2,0.000000,8.000000
678,test-queue3,0.000000,8.000000
678,test-department,16.000000,16.000000
678,test-queue1,16.000000,0.000000
679,test-department,16.000000,16.000000
679,test-queue1,16.000000,0.000000
679,test-queue2,0.000000,8.000000
679,test-queue3,0.000000,8.000000
680,test-queue1,16.000000,0.000000
680,test-queue2,0.000000,8.000000
680,test-queue3,0.000000,8.000000
680,test-department,16.000000,16.000000
681,test-queue1,16.000000,0.000000
681,test-queue2,0.000000,8.000000
681,test-queue3,0.000000,8.000000
681,test-department,16.000000,16.000000
682,test-queue2,0.000000,8.000000
682,test-queue3,0.000000,8.000000
682,test-department,16.000000,16.000000
682,test-queue1,16.000000,0.000000
683,test-department,16.000000,16.000000
683,test-queue1,16.000000,0.000000
683,test-queue2,0.000000,8.000000
683,test-queue3,0.000000,8.000000
684,test-queue3,0.000000,8.000000
684,test-department,16.000000,16.000000
684,test-queue1,16.000000,0.000000
684,test-queue2,0.000000,8.000000
685,test-queue2,0.000000,8.000000
685,test-queue3,0.000000,8.000000
685,test-department,16.000000,16.000000
685,test-queue1,16.000000,0.000000
686,test-department,16.000000,16.000000
686,test-queue1,16.000000,0.000000
686,test-queue2,0.000000,8.000000
686,test-queue3,0.000000,8.000000
687,test-queue1,16.000000,0.000000
687,test-queue2,0.000000,8.000000
687,test-queue3,0.000000,8.000000
687,test-department,16.000000,16.000000
688,test-queue1,16.000000,0.000000
688,test-queue2,0.000000,8.000000
688,test-queue3,0.000000,8.000000
688,test-department,16.000000,16.000000
689,test-queue1,16.000000,0.000000
689,test-queue2,0.000000,8.000000
689,test-queue3,0.000000,8.000000
689,test-department,16.000000,16.000000
690,test-department,16.000000,16.000000
690,test-queue1,16.000000,0.000000
690,test-queue2,0.000000,8.000000
690,test-queue3,0.000000,8.000000
691,test-queue3,0.000000,8.000000
691,test-department,16.000000,16.000000
691,test-queue1,16.000000,0.000000
691,test-queue2,0.000000,8.000000
692,test-queue2,0.000000,8.000000
692,test-queue3,0.000000,8.000000
692,test-department,16.000000,16.000000
692,test-queue1,16.000000,0.000000
693,test-queue2,0.000000,8.000000
693,test-queue3,0.000000,8.000000
693,test-department,16.000000,16.000000
693,test-queue1,16.000000,0.000000
694,test-queue3,0.000000,8.000000
694,test-department,16.000000,16.000000
694,test-queue1,16.000000,0.000000
694,test-queue2,0.000000,8.000000
695,test-queue1,16.000000,0.000000
695,test-queue2,0.000000,8.000000
695,test-queue3,0.000000,8.000000
695,test-department,16.000000,16.000000
696,test-department,16.000000,16.000000
696,test-queue1,16.000000,0.000000
696,test-queue2,0.000000,8.000000
696,test-queue3,0.000000,8.000000
697,test-queue2,0.000000,8.000000
697,test-queue3,0.000000,8.000000
697,test-department,16.000000,16.000000
697,test-queue1,16.000000,0.000000
698,test-queue2,0.000000,8.000000
698,test-queue3,0.000000,8.000000
698,test-department,16.000000,16.000000
698,test-queue1,16.000000,0.000000
699,test-queue2,0.000000,8.000000
699,test-queue3,0.000000,8.000000
699,test-department,16.000000,16.000000
699,test-queue1,16.000000,0.000000
700,test-queue3,0.000000,8.000000
700,test-department,16.000000,16.000000
700,test-queue1,16.000000,0.000000
700,test-queue2,0.000000,8.000000
701,test-queue1,16.000000,0.000000
701,test-queue2,0.000000,8.000000
701,test-queue3,0.000000,8.000000
701,test-department,16.000000,16.000000
702,test-queue2,0.000000,8.000000
702,test-queue3,0.000000,8.000000
702,test-department,16.000000,16.000000
702,test-queue1,16.000000,0.000000
703,test-department,16.000000,16.000000
703,test-queue1,16.000000,0.000000
703,test-queue2,0.000000,8.000000
703,test-queue3,0.000000,8.000000
704,test-queue1,16.000000,0.000000
704,test-queue2,0.000000,8.000000
704,test-queue3,0.000000,8.000000
704,test-department,16.000000,16.000000
705,test-queue1,16.000000,0.000000
705,test-queue2,0.000000,8.000000
705,test-queue3,0.000000,8.000000
705,test-department,16.000000,16.000000
706,test-queue2,0.000000,8.000000
706,test-queue3,0.000000,8.000000
706,test-department,16.000000,16.000000
706,test-queue1,16.000000,0.000000
707,test-queue1,16.000000,0.000000
707,test-queue2,0.000000,8.000000
707,test-queue3,0.000000,8.000000
707,test-department,16.000000,16.000000
708,test-queue3,0.000000,8.000000
708,test-department,16.000000,16.000000
708,test-queue1,16.000000,0.000000
708,test-queue2,0.000000,8.000000
709,test-queue2,0.000000,8.000000
709,test-queue3,0.000000,8.000000
709,test-department,16.000000,16.000000
709,test-queue1,16.000000,0.000000
710,test-queue2,0.000000,8.000000
710,test-queue3,0.000000,8.000000
710,test-department,16.000000,16.000000
710,test-queue1,16.000000,0.000000
711,test-queue3,0.000000,8.000000
711,test-department,16.000000,16.000000
711,test-queue1,16.000000,0.000000
711,test-queue2,0.000000,8.000000
712,test-queue1,16.000000,0.000000
712,test-queue2,0.000000,8.000000
712,test-queue3,0.000000,8.000000
712,test-department,16.000000,16.000000
713,test-department,16.000000,16.000000
713,test-queue1,16.000000,0.000000
713,test-queue2,0.000000,8.000000
713,test-queue3,0.000000,8.000000
714,test-queue2,0.000000,8.000000
714,test-queue3,0.000000,8.000000
714,test-department,16.000000,16.000000
714,test-queue1,16.000000,0.000000
715,test-queue2,0.000000,8.000000
715,test-queue3,0.000000,8.000000
715,test-department,16.000000,16.000000
715,test-queue1,16.000000,0.000000
716,test-queue3,0.000000,8.000000
716,test-department,16.000000,16.000000
716,test-queue1,16.000000,0.000000
716,test-queue2,0.000000,8.000000
717,test-queue1,16.000000,0.000000
717,test-queue2,0.000000,8.000000
717,test-queue3,0.000000,8.000000
717,test-department,16.000000,16.000000
718,test-queue3,0.000000,8.000000
718,test-department,16.000000,16.000000
718,test-queue1,16.000000,0.000000
718,test-queue2,0.000000,8.000000
719,test-department,16.000000,16.000000
719,test-queue1,16.000000,0.000000
719,test-queue2,0.000000,8.000000
719,test-queue3,0.000000,8.000000
720,test-queue2,0.000000,8.000000
720,test-queue3,0.000000,8.000000
720,test-department,16.000000,16.000000
720,test-queue1,16.000000,0.000000
721,test-department,16.000000,16.000000
721,test-queue1,16.000000,0.000000
721,test-queue2,0.000000,8.000000
721,test-queue3,0.000000,8.000000
722,test-queue1,16.000000,0.000000
722,test-queue2,0.000000,8.000000
722,test-queue3,0.000000,8.000000
722,test-department,16.000000,16.000000
723,test-queue1,16.000000,0.000000
723,test-queue2,0.000000,8.000000
723,test-queue3,0.000000,8.000000
723,test-department,16.000000,16.000000
724,test-queue1,16.000000,0.000000
724,test-queue2,0.000000,8.000000
724,test-queue3,0.000000,8.000000
724,test-department,16.000000,16.000000
725,test-queue1,16.000000,0.000000
725,test-queue2,0.000000,8.000000
725,test-queue3,0.000000,8.000000
725,test-department,16.000000,16.000000
726,test-queue1,16.000000,0.000000
726,test-queue2,0.000000,8.000000
726,test-queue3,0.000000,8.000000
726,test-department,16.000000,16.000000
727,test-queue3,0.000000,8.000000
727,test-department,16.000000,16.000000
727,test-queue1,16.000000,0.000000
727,test-queue2,0.000000,8.000000
728,test-department,16.000000,16.000000
728,test-queue1,16.000000,0.000000
728,test-queue2,0.000000,8.000000
728,test-queue3,0.000000,8.000000
729,test-queue2,0.000000,8.000000
729,test-queue3,0.000000,8.000000
729,test-department,16.000000,16.000000
729,test-queue1,16.000000,0.000000
730,test-department,16.000000,16.000000
730,test-queue1,16.000000,0.000000
730,test-queue2,0.000000,8.000000
730,test-queue3,0.000000,8.000000
731,test-department,16.000000,16.000000
731,test-queue1,16.000000,0.000000
731,test-queue2,0.000000,8.000000
731,test-queue3,0.000000,8.000000
732,test-queue3,0.000000,8.000000
732,test-department,16.000000,16.000000
732,test-queue1,16.000000,0.000000
732,test-queue2,0.000000,8.000000
733,test-department,16.000000,16.000000
733,test-queue1,16.000000,0.000000
733,test-queue2,0.000000,8.000000
733,test-queue3,0.000000,8.000000
734,test-queue3,0.000000,8.000000
734,test-department,16.000000,16.000000
734,test-queue1,16.000000,0.000000
734,test-queue2,0.000000,8.000000
735,test-queue2,0.000000,8.000000
735,test-queue3,0.000000,8.000000
735,test-department,16.000000,16.000000
735,test-queue1,16.000000,0.000000
736,test-queue1,16.000000,0.000000
736,test-queue2,0.000000,8.000000
736,test-queue3,0.000000,8.000000
736,test-department,16.000000,16.000000
737,test-department,16.000000,16.000000
737,test-queue1,16.000000,0.000000
737,test-queue2,0.000000,8.000000
737,test-queue3,0.000000,8.000000
738,test-department,16.000000,16.000000
738,test-queue1,16.000000,0.000000
738,test-queue2,0.000000,8.000000
738,test-queue3,0.000000,8.000000
739,test-department,16.000000,16.000000
739,test-queue1,16.000000,0.000000
739,test-queue2,0.000000,8.000000
739,test-queue3,0.000000,8.000000
740,test-department,16.000000,16.000000
740,test-queue1,16.000000,0.000000
740,test-queue2,0.000000,8.000000
740,test-queue3,0.000000,8.000000
741,test-queue2,0.000000,8.000000
741,test-queue3,0.000000,8.000000
741,test-department,16.000000,16.000000
741,test-queue1,16.000000,0.000000
742,test-queue3,0.000000,8.000000
742,test-department,16.000000,16.000000
742,test-queue1,16.000000,0.000000
742,test-queue2,0.000000,8.000000
743,test-queue3,0.000000,8.000000
743,test-department,16.000000,16.000000
743,test-queue1,16.000000,0.000000
743,test-queue2,0.000000,8.000000
744,test-queue1,16.000000,0.000000
744,test-queue2,0.000000,8.000000
744,test-queue3,0.000000,8.000000
744,test-department,16.000000,16.000000
745,test-queue2,0.000000,8.000000
745,test-queue3,0.000000,8.000000
745,test-department,16.000000,16.000000
745,test-queue1,16.000000,0.000000
746,test-queue1,16.000000,0.000000
746,test-queue2,0.000000,8.000000
746,test-queue3,0.000000,8.000000
746,test-department,16.000000,16.000000
747,test-queue1,16.000000,0.000000
747,test-queue2,0.000000,8.000000
747,test-queue3,0.000000,8.000000
747,test-department,16.000000,16.000000
748,test-queue3,0.000000,8.000000
748,test-department,16.000000,16.000000
748,test-queue1,16.000000,0.000000
748,test-queue2,0.000000,8.000000
749,test-queue1,16.000000,0.000000
749,test-queue2,0.000000,8.000000
749,test-queue3,0.000000,8.000000
749,test-department,16.000000,16.000000
750,test-department,16.000000,16.000000
750,test-queue1,16.000000,0.000000
750,test-queue2,0.000000,8.000000
750,test-queue3,0.000000,8.000000
751,test-queue1,16.000000,0.000000
751,test-queue2,0.000000,8.000000
751,test-queue3,0.000000,8.000000
751,test-department,16.000000,16.000000
752,test-queue3,0.000000,8.000000
752,test-department,16.000000,16.000000
752,test-queue1,16.000000,0.000000
752,test-queue2,0.000000,8.000000
753,test-department,16.000000,16.000000
753,test-queue1,16.000000,0.000000
753,test-queue2,0.000000,8.000000
753,test-queue3,0.000000,8.000000
754,test-department,16.000000,16.000000
754,test-queue1,16.000000,0.000000
754,test-queue2,0.000000,8.000000
754,test-queue3,0.000000,8.000000
755,test-queue3,0.000000,8.000000
755,test-department,16.000000,16.000000
755,test-queue1,16.000000,0.000000
755,test-queue2,0.000000,8.000000
756,test-queue2,0.000000,8.000000
756,test-queue3,0.000000,8.000000
756,test-department,16.000000,16.000000
756,test-queue1,16.000000,0.000000
757,test-queue3,0.000000,8.000000
757,test-department,16.000000,16.000000
757,test-queue1,16.000000,0.000000
757,test-queue2,0.000000,8.000000
758,test-department,16.000000,16.000000
758,test-queue1,16.000000,0.000000
758,test-queue2,0.000000,8.000000
758,test-queue3,0.000000,8.000000
759,test-queue1,16.000000,0.000000
759,test-queue2,0.000000,8.000000
759,test-queue3,0.000000,8.000000
759,test-department,16.000000,16.000000
760,test-department,16.000000,16.000000
760,test-queue1,16.000000,0.000000
760,test-queue2,0.000000,8.000000
760,test-queue3,0.000000,8.000000
761,test-queue2,0.000000,8.000000
761,test-queue3,0.000000,8.000000
761,test-department,16.000000,16.000000
761,test-queue1,16.000000,0.000000
762,test-queue2,0.000000,8.000000
762,test-queue3,0.000000,8.000000
762,test-department,16.000000,16.000000
762,test-queue1,16.000000,0.000000
763,test-department,16.000000,16.000000
763,test-queue1,16.000000,0.000000
763,test-queue2,0.000000,8.000000
763,test-queue3,0.000000,8.000000
764,test-queue1,16.000000,0.000000
764,test-queue2,0.000000,8.000000
764,test-queue3,0.000000,8.000000
764,test-department,16.000000,16.000000
765,test-department,16.000000,16.000000
765,test-queue1,16.000000,0.000000
765,test-queue2,0.000000,8.000000
765,test-queue3,0.000000,8.000000
766,test-department,16.000000,16.000000
766,test-queue1,16.000000,0.000000
766,test-queue2,0.000000,8.000000
766,test-queue3,0.000000,8.000000
767,test-department,16.000000,16.000000
767,test-queue1,16.000000,0.000000
767,test-queue2,0.000000,8.000000
767,test-queue3,0.000000,8.000000
768,test-queue2,0.000000,8.000000
768,test-queue3,0.000000,8.000000
768,test-department,16.000000,16.000000
768,test-queue1,16.000000,0.000000
769,test-department,16.000000,16.000000
769,test-queue1,16.000000,0.000000
769,test-queue2,0.000000,8.000000
769,test-queue3,0.000000,8.000000
770,test-department,16.000000,16.000000
770,test-queue1,16.000000,0.000000
770,test-queue2,0.000000,8.000000
770,test-queue3,0.000000,8.000000
771,test-queue2,0.000000,8.000000
771,test-queue3,0.000000,8.000000
771,test-department,16.000000,16.000000
771,test-queue1,16.000000,0.000000
772,test-queue1,16.000000,0.000000
772,test-queue2,0.000000,8.000000
772,test-queue3,0.000000,8.000000
772,test-department,16.000000,16.000000
773,test-queue2,0.000000,8.000000
773,test-queue3,0.000000,8.000000
773,test-department,16.000000,16.000000
773,test-queue1,16.000000,0.000000
774,test-department,16.000000,16.000000
774,test-queue1,16.000000,0.000000
774,test-queue2,0.000000,8.000000
774,test-queue3,0.000000,8.000000
775,test-department,16.000000,16.000000
775,test-queue1,16.000000,0.000000
775,test-queue2,0.000000,8.000000
775,test-queue3,0.000000,8.000000
776,test-queue3,0.000000,8.000000
776,test-department,16.000000,16.000000
776,test-queue1,16.000000,0.000000
776,test-queue2,0.000000,8.000000
777,test-department,16.000000,16.000000
777,test-queue1,16.000000,0.000000
777,test-queue2,0.000000,8.000000
777,test-queue3,0.000000,8.000000
778,test-queue3,0.000000,8.000000
778,test-department,16.000000,16.000000
778,test-queue1,16.000000,0.000000
778,test-queue2,0.000000,8.000000
779,test-queue2,0.000000,8.000000
779,test-queue3,0.000000,8.000000
779,test-department,16.000000,16.000000
779,test-queue1,16.000000,0.000000
780,test-queue3,0.000000,8.000000
780,test-department,16.000000,16.000000
780,test-queue1,16.000000,0.000000
780,test-queue2,0.000000,8.000000
781,test-department,16.000000,16.000000
781,test-queue1,16.000000,0.000000
781,test-queue2,0.000000,8.000000
781,test-queue3,0.000000,8.000000
782,test-department,16.000000,16.000000
782,test-queue1,16.000000,0.000000
782,test-queue2,0.000000,8.000000
782,test-queue3,0.000000,8.000000
783,test-queue2,0.000000,8.000000
783,test-queue3,0.000000,8.000000
783,test-department,16.000000,16.000000
783,test-queue1,16.000000,0.000000
784,test-department,16.000000,16.000000
784,test-queue1,16.000000,0.000000
784,test-queue2,0.000000,8.000000
784,test-queue3,0.000000,8.000000
785,test-queue2,0.000000,8.000000
785,test-queue3,0.000000,8.000000
785,test-department,16.000000,16.000000
785,test-queue1,16.000000,0.000000
786,test-queue3,0.000000,8.000000
786,test-department,16.000000,16.000000
786,test-queue1,16.000000,0.000000
786,test-queue2,0.000000,8.000000
787,test-queue2,0.000000,8.000000
787,test-queue3,0.000000,8.000000
787,test-department,16.000000,16.000000
787,test-queue1,16.000000,0.000000
788,test-department,16.000000,16.000000
788,test-queue1,16.000000,0.000000
788,test-queue2,0.000000,8.000000
788,test-queue3,0.000000,8.000000
789,test-queue2,0.000000,8.000000
789,test-queue3,0.000000,8.000000
789,test-department,16.000000,16.000000
789,test-queue1,16.000000,0.000000
790,test-queue2,0.000000,8.000000
790,test-queue3,0.000000,8.000000
790,test-department,16.000000,16.000000
790,test-queue1,16.000000,0.000000
791,test-department,16.000000,16.000000
791,test-queue1,16.000000,0.000000
791,test-queue2,0.000000,8.000000
791,test-queue3,0.000000,8.000000
792,test-queue1,16.000000,0.000000
792,test-queue2,0.000000,8.000000
792,test-queue3,0.000000,8.000000
792,test-department,16.000000,16.000000
793,test-department,16.000000,16.000000
793,test-queue1,16.000000,0.000000
793,test-queue2,0.000000,8.000000
793,test-queue3,0.000000,8.000000
794,test-queue3,0.000000,8.000000
794,test-department,16.000000,16.000000
794,test-queue1,16.000000,0.000000
794,test-queue2,0.000000,8.000000
795,test-queue3,0.000000,8.000000
795,test-department,16.000000,16.000000
795,test-queue1,16.000000,0.000000
795,test-queue2,0.000000,8.000000
796,test-department,16.000000,16.000000
796,test-queue1,16.000000,0.000000
796,test-queue2,0.000000,8.000000
796,test-queue3,0.000000,8.000000
797,test-queue2,0.000000,8.000000
797,test-queue3,0.000000,8.000000
797,test-department,16.000000,16.000000
797,test-queue1,16.000000,0.000000
798,test-department,16.000000,16.000000
